GHG Constraint,,,,,,
INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,period,minicam-non-energy-input,input-cost
WV,trn_freight_road,Heavy truck,FCEV,2030,non-energy,0.24414
WV,trn_freight_road,Heavy truck,FCEV,2035,non-energy,0.235456
WV,trn_freight_road,Heavy truck,FCEV,2040,non-energy,0.226772
WV,trn_freight_road,Heavy truck,FCEV,2045,non-energy,0.218088
WV,trn_freight_road,Heavy truck,FCEV,2050,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2055,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2060,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2065,non-energy,0.213431
WV,trn_freight_road,Heavy truck,FCEV,2070,non-energy,0.213431
WV,trn_freight_road,Heavy truck,FCEV,2075,non-energy,0.213431
WV,trn_freight_road,Heavy truck,FCEV,2080,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2085,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2090,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2095,non-energy,0.217458
WV,trn_freight_road,Heavy truck,FCEV,2100,non-energy,0.217458
WV,trn_freight_road,Light truck,BEV,1990,non-energy,0.2025
WV,trn_freight_road,Light truck,BEV,2005,non-energy,0.2025
WV,trn_freight_road,Light truck,BEV,2010,non-energy,0.2025
WV,trn_freight_road,Light truck,BEV,2015,non-energy,0.2025
WV,trn_freight_road,Light truck,BEV,2020,non-energy,0.2025
WV,trn_freight_road,Light truck,BEV,2025,non-energy,0.099632
WV,trn_freight_road,Light truck,BEV,2030,non-energy,0.094016
WV,trn_freight_road,Light truck,BEV,2035,non-energy,0.094016
WV,trn_freight_road,Light truck,BEV,2040,non-energy,0.094016
WV,trn_freight_road,Light truck,BEV,2045,non-energy,0.094016
WV,trn_freight_road,Light truck,BEV,2050,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2055,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2060,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2065,non-energy,0.095824
WV,trn_freight_road,Light truck,BEV,2070,non-energy,0.095824
WV,trn_freight_road,Light truck,BEV,2075,non-energy,0.095824
WV,trn_freight_road,Light truck,BEV,2080,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2085,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2090,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2095,non-energy,0.097632
WV,trn_freight_road,Light truck,BEV,2100,non-energy,0.097632
WV,trn_freight_road,Light truck,FCEV,1990,non-energy,0.2554
WV,trn_freight_road,Light truck,FCEV,2005,non-energy,0.2554
WV,trn_freight_road,Light truck,FCEV,2010,non-energy,0.2554
WV,trn_freight_road,Light truck,FCEV,2015,non-energy,0.2554
WV,trn_freight_road,Light truck,FCEV,2020,non-energy,0.2554
WV,trn_freight_road,Light truck,FCEV,2025,non-energy,0.119028
WV,trn_freight_road,Light truck,FCEV,2030,non-energy,0.105248
WV,trn_freight_road,Light truck,FCEV,2035,non-energy,0.105248
WV,trn_freight_road,Light truck,FCEV,2040,non-energy,0.103376
WV,trn_freight_road,Light truck,FCEV,2045,non-energy,0.101504
WV,trn_freight_road,Light truck,FCEV,2050,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2055,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2060,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2065,non-energy,0.101548
WV,trn_freight_road,Light truck,FCEV,2070,non-energy,0.101548
WV,trn_freight_road,Light truck,FCEV,2075,non-energy,0.101548
WV,trn_freight_road,Light truck,FCEV,2080,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2085,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2090,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2095,non-energy,0.103464
WV,trn_freight_road,Light truck,FCEV,2100,non-energy,0.103464
WV,trn_freight_road,Medium truck,BEV,1990,non-energy,0.4549
WV,trn_freight_road,Medium truck,BEV,2005,non-energy,0.4549
WV,trn_freight_road,Medium truck,BEV,2010,non-energy,0.4549
WV,trn_freight_road,Medium truck,BEV,2015,non-energy,0.4549
WV,trn_freight_road,Medium truck,BEV,2020,non-energy,0.4549
WV,trn_freight_road,Medium truck,BEV,2025,non-energy,0.204776
WV,trn_freight_road,Medium truck,BEV,2030,non-energy,0.198952
WV,trn_freight_road,Medium truck,BEV,2035,non-energy,0.193128
WV,trn_freight_road,Medium truck,BEV,2040,non-energy,0.187304
WV,trn_freight_road,Medium truck,BEV,2045,non-energy,0.18148
WV,trn_freight_road,Medium truck,BEV,2050,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2055,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2060,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2065,non-energy,0.179034
WV,trn_freight_road,Medium truck,BEV,2070,non-energy,0.179034
WV,trn_freight_road,Medium truck,BEV,2075,non-energy,0.179034
WV,trn_freight_road,Medium truck,BEV,2080,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2085,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2090,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2095,non-energy,0.182412
WV,trn_freight_road,Medium truck,BEV,2100,non-energy,0.182412
WV,trn_freight_road,Medium truck,FCEV,1990,non-energy,0.3879
WV,trn_freight_road,Medium truck,FCEV,2005,non-energy,0.3879
WV,trn_freight_road,Medium truck,FCEV,2010,non-energy,0.3879
WV,trn_freight_road,Medium truck,FCEV,2015,non-energy,0.3879
WV,trn_freight_road,Medium truck,FCEV,2020,non-energy,0.3879
WV,trn_freight_road,Medium truck,FCEV,2025,non-energy,0.188396
WV,trn_freight_road,Medium truck,FCEV,2030,non-energy,0.1859
WV,trn_freight_road,Medium truck,FCEV,2035,non-energy,0.183404
WV,trn_freight_road,Medium truck,FCEV,2040,non-energy,0.180908
WV,trn_freight_road,Medium truck,FCEV,2045,non-energy,0.178464
WV,trn_freight_road,Medium truck,FCEV,2050,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2055,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2060,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2065,non-energy,0.179352
WV,trn_freight_road,Medium truck,FCEV,2070,non-energy,0.179352
WV,trn_freight_road,Medium truck,FCEV,2075,non-energy,0.179352
WV,trn_freight_road,Medium truck,FCEV,2080,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2085,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2090,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2095,non-energy,0.182736
WV,trn_freight_road,Medium truck,FCEV,2100,non-energy,0.182736
WV,trn_pass_road,Bus,BEV,1990,non-energy,2.07
WV,trn_pass_road,Bus,BEV,2005,non-energy,2.07
WV,trn_pass_road,Bus,BEV,2010,non-energy,2.07
WV,trn_pass_road,Bus,BEV,2015,non-energy,2.07
WV,trn_pass_road,Bus,BEV,2020,non-energy,2.07
WV,trn_pass_road,Bus,BEV,2025,non-energy,0.768612
WV,trn_pass_road,Bus,BEV,2030,non-energy,0.740376
WV,trn_pass_road,Bus,BEV,2035,non-energy,0.712088
WV,trn_pass_road,Bus,BEV,2040,non-energy,0.683852
WV,trn_pass_road,Bus,BEV,2045,non-energy,0.655616
WV,trn_pass_road,Bus,BEV,2050,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2055,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2060,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2065,non-energy,0.639392
WV,trn_pass_road,Bus,BEV,2070,non-energy,0.639392
WV,trn_pass_road,Bus,BEV,2075,non-energy,0.639392
WV,trn_pass_road,Bus,BEV,2080,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2085,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2090,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2095,non-energy,0.651456
WV,trn_pass_road,Bus,BEV,2100,non-energy,0.651456
WV,trn_pass_road,Bus,FCEV,1990,non-energy,1.4364
WV,trn_pass_road,Bus,FCEV,2005,non-energy,1.4364
WV,trn_pass_road,Bus,FCEV,2010,non-energy,1.4364
WV,trn_pass_road,Bus,FCEV,2015,non-energy,1.4364
WV,trn_pass_road,Bus,FCEV,2020,non-energy,1.4364
WV,trn_pass_road,Bus,FCEV,2025,non-energy,0.69004
WV,trn_pass_road,Bus,FCEV,2030,non-energy,0.684632
WV,trn_pass_road,Bus,FCEV,2035,non-energy,0.679172
WV,trn_pass_road,Bus,FCEV,2040,non-energy,0.673764
WV,trn_pass_road,Bus,FCEV,2045,non-energy,0.668356
WV,trn_pass_road,Bus,FCEV,2050,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2055,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2060,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2065,non-energy,0.675644
WV,trn_pass_road,Bus,FCEV,2070,non-energy,0.675644
WV,trn_pass_road,Bus,FCEV,2075,non-energy,0.675644
WV,trn_pass_road,Bus,FCEV,2080,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2085,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2090,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2095,non-energy,0.688392
WV,trn_pass_road,Bus,FCEV,2100,non-energy,0.688392
WV,trn_pass_road_LDV,2W and 3W,BEV,1990,non-energy,0.5883
WV,trn_pass_road_LDV,2W and 3W,BEV,2005,non-energy,0.5883
WV,trn_pass_road_LDV,2W and 3W,BEV,2010,non-energy,0.5654
WV,trn_pass_road_LDV,2W and 3W,BEV,2015,non-energy,0.5425
WV,trn_pass_road_LDV,2W and 3W,BEV,2020,non-energy,0.5196
WV,trn_pass_road_LDV,2W and 3W,BEV,2025,non-energy,0.269412
WV,trn_pass_road_LDV,2W and 3W,BEV,2030,non-energy,0.26858
WV,trn_pass_road_LDV,2W and 3W,BEV,2035,non-energy,0.267748
WV,trn_pass_road_LDV,2W and 3W,BEV,2040,non-energy,0.266916
WV,trn_pass_road_LDV,2W and 3W,BEV,2045,non-energy,0.266136
WV,trn_pass_road_LDV,2W and 3W,BEV,2050,non-energy,0.275508
WV,trn_pass_road_LDV,2W and 3W,BEV,2055,non-energy,0.274644
WV,trn_pass_road_LDV,2W and 3W,BEV,2060,non-energy,0.273834
WV,trn_pass_road_LDV,2W and 3W,BEV,2065,non-energy,0.267915
WV,trn_pass_road_LDV,2W and 3W,BEV,2070,non-energy,0.267067
WV,trn_pass_road_LDV,2W and 3W,BEV,2075,non-energy,0.266219
WV,trn_pass_road_LDV,2W and 3W,BEV,2080,non-energy,0.270432
WV,trn_pass_road_LDV,2W and 3W,BEV,2085,non-energy,0.269568
WV,trn_pass_road_LDV,2W and 3W,BEV,2090,non-energy,0.268704
WV,trn_pass_road_LDV,2W and 3W,BEV,2095,non-energy,0.26784
WV,trn_pass_road_LDV,2W and 3W,BEV,2100,non-energy,0.26784
WV,trn_pass_road_LDV_4W,Car,BEV,1990,non-energy,0.2668
WV,trn_pass_road_LDV_4W,Car,BEV,2005,non-energy,0.2668
WV,trn_pass_road_LDV_4W,Car,BEV,2010,non-energy,0.2668
WV,trn_pass_road_LDV_4W,Car,BEV,2015,non-energy,0.2668
WV,trn_pass_road_LDV_4W,Car,BEV,2020,non-energy,0.2668
WV,trn_pass_road_LDV_4W,Car,BEV,2025,non-energy,0.127712
WV,trn_pass_road_LDV_4W,Car,BEV,2030,non-energy,0.116636
WV,trn_pass_road_LDV_4W,Car,BEV,2035,non-energy,0.116636
WV,trn_pass_road_LDV_4W,Car,BEV,2040,non-energy,0.116636
WV,trn_pass_road_LDV_4W,Car,BEV,2045,non-energy,0.116636
WV,trn_pass_road_LDV_4W,Car,BEV,2050,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2055,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2060,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2065,non-energy,0.118879
WV,trn_pass_road_LDV_4W,Car,BEV,2070,non-energy,0.118879
WV,trn_pass_road_LDV_4W,Car,BEV,2075,non-energy,0.118879
WV,trn_pass_road_LDV_4W,Car,BEV,2080,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2085,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2090,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2095,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,BEV,2100,non-energy,0.121122
WV,trn_pass_road_LDV_4W,Car,FCEV,1990,non-energy,0.355
WV,trn_pass_road_LDV_4W,Car,FCEV,2005,non-energy,0.355
WV,trn_pass_road_LDV_4W,Car,FCEV,2010,non-energy,0.355
WV,trn_pass_road_LDV_4W,Car,FCEV,2015,non-energy,0.355
WV,trn_pass_road_LDV_4W,Car,FCEV,2020,non-energy,0.355
WV,trn_pass_road_LDV_4W,Car,FCEV,2025,non-energy,0.16016
WV,trn_pass_road_LDV_4W,Car,FCEV,2030,non-energy,0.13572
WV,trn_pass_road_LDV_4W,Car,FCEV,2035,non-energy,0.13572
WV,trn_pass_road_LDV_4W,Car,FCEV,2040,non-energy,0.132392
WV,trn_pass_road_LDV_4W,Car,FCEV,2045,non-energy,0.129012
WV,trn_pass_road_LDV_4W,Car,FCEV,2050,non-energy,0.130518
WV,trn_pass_road_LDV_4W,Car,FCEV,2055,non-energy,0.130302
WV,trn_pass_road_LDV_4W,Car,FCEV,2060,non-energy,0.130086
WV,trn_pass_road_LDV_4W,Car,FCEV,2065,non-energy,0.127465
WV,trn_pass_road_LDV_4W,Car,FCEV,2070,non-energy,0.127253
WV,trn_pass_road_LDV_4W,Car,FCEV,2075,non-energy,0.126988
WV,trn_pass_road_LDV_4W,Car,FCEV,2080,non-energy,0.129168
WV,trn_pass_road_LDV_4W,Car,FCEV,2085,non-energy,0.128952
WV,trn_pass_road_LDV_4W,Car,FCEV,2090,non-energy,0.128736
WV,trn_pass_road_LDV_4W,Car,FCEV,2095,non-energy,0.12852
WV,trn_pass_road_LDV_4W,Car,FCEV,2100,non-energy,0.12852
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,1990,non-energy,0.4024
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2005,non-energy,0.4024
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2010,non-energy,0.4024
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2015,non-energy,0.4024
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2020,non-energy,0.4032
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,non-energy,0.193336
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,non-energy,0.177008
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,non-energy,0.177008
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,non-energy,0.177008
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,non-energy,0.177008
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2055,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2060,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2065,non-energy,0.180412
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2070,non-energy,0.180412
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2075,non-energy,0.180412
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2080,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2085,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2090,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2095,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2100,non-energy,0.183816
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,1990,non-energy,0.5308
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2005,non-energy,0.5308
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2010,non-energy,0.5308
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2015,non-energy,0.5308
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2020,non-energy,0.5324
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,non-energy,0.240396
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,non-energy,0.203944
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,non-energy,0.203944
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,non-energy,0.199004
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,non-energy,0.194012
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,non-energy,0.196344
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2055,non-energy,0.19602
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2060,non-energy,0.195696
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2065,non-energy,0.191754
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2070,non-energy,0.191436
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2075,non-energy,0.191118
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2080,non-energy,0.1944
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2085,non-energy,0.194076
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2090,non-energy,0.193752
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2095,non-energy,0.193428
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2100,non-energy,0.193428
WY,trn_freight_road,Heavy truck,BEV,1990,non-energy,1.2336
WY,trn_freight_road,Heavy truck,BEV,2005,non-energy,1.2336
WY,trn_freight_road,Heavy truck,BEV,2010,non-energy,1.2336
WY,trn_freight_road,Heavy truck,BEV,2015,non-energy,1.2336
WY,trn_freight_road,Heavy truck,BEV,2020,non-energy,1.2336
WY,trn_freight_road,Heavy truck,BEV,2025,non-energy,0.41485
WY,trn_freight_road,Heavy truck,BEV,2030,non-energy,0.3762
WY,trn_freight_road,Heavy truck,BEV,2035,non-energy,0.3375
WY,trn_freight_road,Heavy truck,BEV,2040,non-energy,0.2988
WY,trn_freight_road,Heavy truck,BEV,2045,non-energy,0.2601
WY,trn_freight_road,Heavy truck,BEV,2050,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2055,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2060,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2065,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2070,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2075,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2080,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2085,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2090,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2095,non-energy,0.22145
WY,trn_freight_road,Heavy truck,BEV,2100,non-energy,0.22145
WY,trn_freight_road,Heavy truck,FCEV,1990,non-energy,0.5737
WY,trn_freight_road,Heavy truck,FCEV,2005,non-energy,0.5737
WY,trn_freight_road,Heavy truck,FCEV,2010,non-energy,0.5737
WY,trn_freight_road,Heavy truck,FCEV,2015,non-energy,0.5737
WY,trn_freight_road,Heavy truck,FCEV,2020,non-energy,0.5737
WY,trn_freight_road,Heavy truck,FCEV,2025,non-energy,0.2431
WY,trn_freight_road,Heavy truck,FCEV,2030,non-energy,0.23475
WY,trn_freight_road,Heavy truck,FCEV,2035,non-energy,0.2264
WY,trn_freight_road,Heavy truck,FCEV,2040,non-energy,0.21805
WY,trn_freight_road,Heavy truck,FCEV,2045,non-energy,0.2097
WY,trn_freight_road,Heavy truck,FCEV,2050,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2055,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2060,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2065,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2070,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2075,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2080,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2085,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2090,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2095,non-energy,0.20135
WY,trn_freight_road,Heavy truck,FCEV,2100,non-energy,0.20135
WY,trn_freight_road,Light truck,BEV,1990,non-energy,0.2025
WY,trn_freight_road,Light truck,BEV,2005,non-energy,0.2025
WY,trn_freight_road,Light truck,BEV,2010,non-energy,0.2025
WY,trn_freight_road,Light truck,BEV,2015,non-energy,0.2025
WY,trn_freight_road,Light truck,BEV,2020,non-energy,0.2025
WY,trn_freight_road,Light truck,BEV,2025,non-energy,0.0958
WY,trn_freight_road,Light truck,BEV,2030,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2035,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2040,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2045,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2050,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2055,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2060,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2065,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2070,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2075,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2080,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2085,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2090,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2095,non-energy,0.0904
WY,trn_freight_road,Light truck,BEV,2100,non-energy,0.0904
WY,trn_freight_road,Light truck,FCEV,1990,non-energy,0.2554
WY,trn_freight_road,Light truck,FCEV,2005,non-energy,0.2554
WY,trn_freight_road,Light truck,FCEV,2010,non-energy,0.2554
WY,trn_freight_road,Light truck,FCEV,2015,non-energy,0.2554
WY,trn_freight_road,Light truck,FCEV,2020,non-energy,0.2554
WY,trn_freight_road,Light truck,FCEV,2025,non-energy,0.11445
WY,trn_freight_road,Light truck,FCEV,2030,non-energy,0.1012
WY,trn_freight_road,Light truck,FCEV,2035,non-energy,0.1012
WY,trn_freight_road,Light truck,FCEV,2040,non-energy,0.0994
WY,trn_freight_road,Light truck,FCEV,2045,non-energy,0.0976
WY,trn_freight_road,Light truck,FCEV,2050,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2055,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2060,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2065,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2070,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2075,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2080,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2085,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2090,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2095,non-energy,0.0958
WY,trn_freight_road,Light truck,FCEV,2100,non-energy,0.0958
WY,trn_freight_road,Medium truck,BEV,1990,non-energy,0.4549
WY,trn_freight_road,Medium truck,BEV,2005,non-energy,0.4549
WY,trn_freight_road,Medium truck,BEV,2010,non-energy,0.4549
WY,trn_freight_road,Medium truck,BEV,2015,non-energy,0.4549
WY,trn_freight_road,Medium truck,BEV,2020,non-energy,0.4549
WY,trn_freight_road,Medium truck,BEV,2025,non-energy,0.1969
WY,trn_freight_road,Medium truck,BEV,2030,non-energy,0.1913
WY,trn_freight_road,Medium truck,BEV,2035,non-energy,0.1857
WY,trn_freight_road,Medium truck,BEV,2040,non-energy,0.1801
WY,trn_freight_road,Medium truck,BEV,2045,non-energy,0.1745
WY,trn_freight_road,Medium truck,BEV,2050,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2055,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2060,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2065,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2070,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2075,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2080,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2085,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2090,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2095,non-energy,0.1689
WY,trn_freight_road,Medium truck,BEV,2100,non-energy,0.1689
WY,trn_freight_road,Medium truck,FCEV,1990,non-energy,0.3879
WY,trn_freight_road,Medium truck,FCEV,2005,non-energy,0.3879
WY,trn_freight_road,Medium truck,FCEV,2010,non-energy,0.3879
WY,trn_freight_road,Medium truck,FCEV,2015,non-energy,0.3879
WY,trn_freight_road,Medium truck,FCEV,2020,non-energy,0.3879
WY,trn_freight_road,Medium truck,FCEV,2025,non-energy,0.18115
WY,trn_freight_road,Medium truck,FCEV,2030,non-energy,0.17875
WY,trn_freight_road,Medium truck,FCEV,2035,non-energy,0.17635
